Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
3288;CA-2012-157770;13/12/2012;15/12/2012;"First Class";RD-19585;"Rob Dowd";Consumer;"United States";Temecula;California;92592;West;TEC-PH-10001530;Technology;Phones;"Plantronics Voyager Pro Legend";494.376;3;0.2;49.4376
3290;CA-2012-157770;13/12/2012;15/12/2012;"First Class";RD-19585;"Rob Dowd";Consumer;"United States";Temecula;California;92592;West;TEC-AC-10001552;Technology;Accessories;"Logitech K350 2.4Ghz Wireless Keyboard";248.85;5;0;27.3735
3296;CA-2014-113418;02/10/2014;04/10/2014;"First Class";CM-12655;"Corinna Mitchell";"Home Office";"United States";"New York City";"New York";10035;East;TEC-MA-10002428;Technology;Machines;"Fellowes Powershred HS-440 4-Sheet High Security Shredder";1704.89;11;0;767.2005
3299;CA-2014-136308;17/11/2014;17/11/2014;"Same Day";MW-18235;"Mitch Willingham";Corporate;"United States";"San Francisco";California;94122;West;TEC-MA-10000488;Technology;Machines;"Bady BDG101FRU Card Printer";1919.976;3;0.2;215.9973
3302;US-2011-159926;18/11/2011;22/11/2011;"Standard Class";CS-11950;"Carlos Soltero";Consumer;"United States";Philadelphia;Pennsylvania;19140;East;TEC-PH-10001128;Technology;Phones;"Motorola Droid Maxx";539.964;6;0.4;-107.9928
3307;CA-2011-104738;30/12/2011;01/01/2012;"Second Class";SP-20620;"Stefania Perrino";Corporate;"United States";Laredo;Texas;78041;Central;TEC-PH-10000576;Technology;Phones;"AT&T 1080 Corded phone";328.776;3;0.2;28.7679
3313;US-2011-133130;27/09/2011;01/10/2011;"Standard Class";TH-21100;"Thea Hendricks";Consumer;"United States";"San Diego";California;92037;West;FUR-CH-10002602;Furniture;Chairs;"DMI Arturo Collection Mission-style Design Wood Chair";603.92;5;0.2;45.294
3315;CA-2014-169978;25/12/2014;29/12/2014;"Standard Class";HG-15025;"Hunter Glantz";Consumer;"United States";Oceanside;"New York";11572;East;FUR-CH-10002602;Furniture;Chairs;"DMI Arturo Collection Mission-style Design Wood Chair";271.764;2;0.1;48.3136
3317;CA-2014-161739;11/11/2014;16/11/2014;"Second Class";EB-13750;"Edward Becker";Corporate;"United States";"Round Rock";Texas;78664;Central;FUR-FU-10001468;Furniture;Furnishings;"Tenex Antistatic Computer Chair Mats";341.96;5;0.6;-427.45
3321;CA-2011-134551;20/12/2011;25/12/2011;"Standard Class";TS-21505;"Tony Sayre";Consumer;"United States";Columbia;Tennessee;38401;South;FUR-CH-10004287;Furniture;Chairs;"SAFCO Arco Folding Chair";662.88;3;0.2;74.574
3325;CA-2011-165309;11/11/2011;15/11/2011;"Standard Class";KD-16270;"Karen Daniels";Consumer;"United States";Houston;Texas;77095;Central;OFF-BI-10001359;"Office Supplies";Binders;"GBC DocuBind TL300 Electric Binding System";896.99;5;0.3;-1480.0335
3329;CA-2011-165309;11/11/2011;15/11/2011;"Standard Class";KD-16270;"Karen Daniels";Consumer;"United States";Houston;Texas;77095;Central;OFF-PA-10001033;"Office Supplies";Paper;"Xerox 1893";262.336;8;0.3;95.0968
3331;CA-2011-165309;11/11/2011;15/11/2011;"Standard Class";KD-16270;"Karen Daniels";Consumer;"United States";Houston;Texas;77095;Central;TEC-PH-10004959;Technology;Phones;"Classic Ivory Antique Telephone ZL1810";241.176;3;0.2;15.0735
3336;US-2014-109253;22/08/2014;23/08/2014;"First Class";PR-18880;"Patrick Ryan";Consumer;"United States";Oakland;California;94601;West;TEC-PH-10004667;Technology;Phones;"Cisco 8x8 Inc. 6753i IP Business Phone System";431.968;4;0.2;37.7972
3338;US-2014-109253;22/08/2014;23/08/2014;"First Class";PR-18880;"Patrick Ryan";Consumer;"United States";Oakland;California;94601;West;FUR-TA-10001539;Furniture;Tables;"Chromcraft Rectangular Conference Tables";568.728;3;0.2;28.4364
3343;CA-2013-145982;28/08/2013;02/09/2013;"Second Class";TB-21055;"Ted Butterfield";Consumer;"United States";Quincy;Massachusetts;2169;East;FUR-TA-10001307;Furniture;Tables;"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black";244.615;1;0.3;20.967
3352;US-2011-134733;23/09/2011;28/09/2011;"Standard Class";BM-11650;"Brian Moss";Corporate;"United States";"San Diego";California;92037;West;FUR-BO-10002916;Furniture;Bookcases;"Rush Hierlooms Collection 1" Thick Stackable Bookcases"";435.999;3;0.15;20.5176
3354;US-2011-150434;19/07/2011;24/07/2011;"Standard Class";CA-12310;"Christine Abelman";Corporate;"United States";Bristol;Connecticut;6010;East;TEC-PH-10000895;Technology;Phones;"Polycom VVX 310 VoIP phone";359.98;2;0;93.5948
3366;CA-2011-115161;01/02/2011;03/02/2011;"First Class";LC-17050;"Liz Carlisle";Consumer;"United States";"Mission Viejo";California;92691;West;FUR-BO-10003966;Furniture;Bookcases;"Sauder Facets Collection Library, Sky Alder Finish";290.666;2;0.15;3.4196
3371;CA-2013-134887;26/03/2013;26/03/2013;"Same Day";TB-21280;"Toby Braunhardt";Consumer;"United States";Norman;Oklahoma;73071;Central;TEC-AC-10003832;Technology;Accessories;"Logitech P710e Mobile Speakerphone";1287.45;5;0;244.6155
3375;CA-2012-161718;04/12/2012;10/12/2012;"Standard Class";SO-20335;"Sean O'Donnell";Consumer;"United States";Hempstead;"New York";11550;East;FUR-CH-10002372;Furniture;Chairs;"Office Star - Ergonomically Designed Knee Chair";364.41;5;0.1;8.098
3377;CA-2012-161718;04/12/2012;10/12/2012;"Standard Class";SO-20335;"Sean O'Donnell";Consumer;"United States";Hempstead;"New York";11550;East;FUR-CH-10002965;Furniture;Chairs;"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black";361.764;2;0.1;68.3332
3384;CA-2012-130659;04/12/2012;09/12/2012;"Second Class";MS-17365;"Maribeth Schnelling";Consumer;"United States";"New York City";"New York";10035;East;FUR-CH-10003535;Furniture;Chairs;"Global Armless Task Chair, Royal Blue";384.174;7;0.1;29.8802
3385;CA-2012-130659;04/12/2012;09/12/2012;"Second Class";MS-17365;"Maribeth Schnelling";Consumer;"United States";"New York City";"New York";10035;East;TEC-PH-10004586;Technology;Phones;"Wilson SignalBoost 841262 DB PRO Amplifier Kit";1799.75;5;0;539.925
3386;CA-2014-148404;08/10/2014;12/10/2014;"Standard Class";Dp-13240;"Dean percer";"Home Office";"United States";Charlotte;"North Carolina";28205;South;OFF-ST-10003208;"Office Supplies";Storage;"Adjustable Depth Letter/Legal Cart";580.672;4;0.3;65.3256
3392;CA-2011-166471;09/08/2011;13/08/2011;"Standard Class";MG-17650;"Matthew Grinstein";"Home Office";"United States";Seattle;Washington;98103;West;TEC-PH-10001530;Technology;Phones;"Cisco Unified IP Phone 7945G VoIP phone";1091.168;4;0.2;68.198
3396;US-2014-148362;02/07/2014;09/07/2014;"Standard Class";KF-16285;"Karen Ferguson";"Home Office";"United States";Indianapolis;Indiana;46203;Central;OFF-ST-10001128;"Office Supplies";Storage;"Carina Mini System Audio Rack, Model AR050B";443.92;4;0.3;13.3176
3400;CA-2011-102274;21/11/2011;26/11/2011;"Standard Class";DH-13075;"Dave Hallsten";Corporate;"United States";Richmond;Kentucky;40475;South;OFF-PA-10004359;"Office Supplies";Paper;"Multicolor Computer Printout Paper";629.1;6;0.3;301.968
3406;US-2011-150119;23/04/2011;27/04/2011;"Standard Class";LB-16795;"Laurel Beltran";"Home Office";"United States";Columbus;Ohio;43229;East;FUR-CH-10002965;Furniture;Chairs;"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black";281.372;2;0.3;-12.0588
3407;US-2011-150119;23/04/2011;27/04/2011;"Standard Class";LB-16795;"Laurel Beltran";"Home Office";"United States";Columbus;Ohio;43229;East;FUR-CH-10002965;Furniture;Chairs;"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black";281.372;2;0.3;-12.0588
3412;CA-2013-100244;21/09/2013;25/09/2013;"Standard Class";GM-14695;"Greg Maxwell";Corporate;"United States";"San Francisco";California;94122;West;OFF-BI-10003656;"Office Supplies";Binders;"Fellowes PB200 Plastic Comb Binding Machine";271.984;2;0.3;88.3948
3420;CA-2012-150791;06/09/2012;13/09/2012;"Standard Class";CC-12430;"Chuck Clark";"Home Office";"United States";"New York City";"New York";10024;East;FUR-CH-10000665;Furniture;Chairs;"Global Airflow Leather Mesh Back Chair, Black";271.764;2;0.1;60.392
3421;CA-2013-134803;29/05/2013;04/06/2013;"Standard Class";CL-12565;"Clay Ludtke";Consumer;"United States";"Los Angeles";California;90004;West;OFF-AP-10000891;"Office Supplies";Appliances;"Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center";262.24;2;0.3;78.672
3425;CA-2013-134803;29/05/2013;04/06/2013;"Standard Class";CL-12565;"Clay Ludtke";Consumer;"United States";"Los Angeles";California;90004;West;TEC-MA-10001972;Technology;Machines;"Okidata C331dn Printer";558.4;3;0.2;41.88
3427;CA-2012-153381;24/09/2012;28/09/2012;"Standard Class";DE-13255;"Deanra Eno";"Home Office";"United States";Dubuque;Iowa;52001;Central;FUR-CH-10000988;Furniture;Chairs;"Hon Olson Stacker Stools";1408.1;10;0;394.268
3439;CA-2014-152583;31/10/2014;31/10/2014;"Same Day";RA-19945;"Ryan Akin";Consumer;"United States";Dallas;Texas;75217;Central;FUR-TA-10002041;Furniture;Tables;"Bevis Round Conference Table Top, X-Base";251.006;2;0.3;-68.1302
3444;CA-2014-168858;20/11/2014;24/11/2014;"Standard Class";JD-16150;"Justin Deggeller";Corporate;"United States";"New York City";"New York";10011;East;OFF-AP-10003849;"Office Supplies";Appliances;"Hoover Shoulder Vac Commercial Portable Vacuum";2504.74;7;0.3;626.185
3453;CA-2011-157609;16/03/2011;21/03/2011;"Second Class";KN-16705;"Kristina Nunn";"Home Office";"United States";Raleigh;"North Carolina";27604;South;TEC-PH-10002415;Technology;Phones;"Polycom VoiceStation 500 Conference phone";471.92;2;0.2;29.495
3460;CA-2014-136448;17/09/2014;19/09/2014;"First Class";AS-10090;"Adam Shillingsburg";Consumer;"United States";Philadelphia;Pennsylvania;19143;East;OFF-BI-10001359;"Office Supplies";Binders;"GBC DocuBind TL300 Electric Binding System";538.194;3;0.3;-412.6154
3462;CA-2014-114258;06/11/2014;11/11/2014;"Second Class";EM-13825;"Elizabeth Moffitt";Corporate;"United States";Dallas;Texas;75081;Central;TEC-PH-10003012;Technology;Phones;"Nortel Meridian M3904 Professional Digital phone";492.768;4;0.2;55.4364
3463;CA-2012-152611;20/02/2012;23/02/2012;"Second Class";KA-16525;"Kelly Andreada";Consumer;"United States";"Perth Amboy";"New Jersey";8861;East;OFF-AR-10003903;"Office Supplies";Art;"Sanford 52201 APSCO Electric Pencil Sharpener";286.79;7;0.3;74.5654
3467;US-2012-147242;10/09/2012;14/09/2012;"Standard Class";EH-13765;"Edward Hooks";Corporate;"United States";Revere;Massachusetts;2151;East;FUR-BO-10004695;Furniture;Bookcases;"O'Sullivan 2-Door Barrister Bookcase in Odessa Pine";361.96;2;0;83.2508
3468;US-2012-147242;10/09/2012;14/09/2012;"Standard Class";EH-13765;"Edward Hooks";Corporate;"United States";Revere;Massachusetts;2151;East;OFF-PA-10003039;"Office Supplies";Paper;"Xerox 1960";278.82;9;0.3;125.469
3481;CA-2013-131289;09/12/2013;15/12/2013;"Standard Class";SP-20620;"Stefania Perrino";Corporate;"United States";"San Francisco";California;94110;West;FUR-TA-10003954;Furniture;Tables;"Hon 94000 Series Round Tables";1421.664;6;0.2;-195.4788
3483;CA-2011-124688;27/08/2011;29/08/2011;"First Class";CC-12610;"Corey Catlett";Corporate;"United States";Springfield;Virginia;22153;South;TEC-PH-10000455;Technology;Phones;"GE 30522EE2";579.95;5;0;168.1855
3485;CA-2011-124688;27/08/2011;29/08/2011;"First Class";CC-12610;"Corey Catlett";Corporate;"United States";Springfield;Virginia;22153;South;FUR-TA-10003569;Furniture;Tables;"Bretford CR8500 Series Meeting Room Furniture";1202.94;3;0;300.735
3489;CA-2012-157322;02/07/2012;06/07/2012;"Standard Class";RH-19600;"Rob Haberlin";Consumer;"United States";"Carol Stream";Illinois;60188;Central;FUR-CH-10004086;Furniture;Chairs;"Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs";408.422;2;0.3;-5.8346
3490;CA-2012-157322;02/07/2012;06/07/2012;"Standard Class";RH-19600;"Rob Haberlin";Consumer;"United States";"Carol Stream";Illinois;60188;Central;FUR-CH-10003774;Furniture;Chairs;"Global Wood Trimmed Manager's Task Chair, Khaki";382.116;6;0.3;-92.7996
3492;CA-2012-157322;02/07/2012;06/07/2012;"Standard Class";RH-19600;"Rob Haberlin";Consumer;"United States";"Carol Stream";Illinois;60188;Central;OFF-ST-10003208;"Office Supplies";Storage;"Adjustable Depth Letter/Legal Cart";435.504;3;0.3;48.9942
3495;CA-2014-142034;25/09/2014;29/09/2014;"Standard Class";KB-16240;"Karen Bern";Corporate;"United States";"Saint Cloud";Minnesota;56301;Central;TEC-AC-10000990;Technology;Accessories;"Imation Bio 2GB USB Flash Drive Imation Corp";655.9;5;0;275.478
3496;CA-2014-142034;25/09/2014;29/09/2014;"Standard Class";KB-16240;"Karen Bern";Corporate;"United States";"Saint Cloud";Minnesota;56301;Central;FUR-CH-10000665;Furniture;Chairs;"Global Airflow Leather Mesh Back Chair, Black";603.92;4;0;181.176
3497;CA-2013-107328;09/08/2013;16/08/2013;"Standard Class";CA-12055;"Cathy Armstrong";"Home Office";"United States";"Los Angeles";California;90036;West;FUR-TA-10001932;Furniture;Tables;"Chromcraft 48" x 96"" Racetrack Double Pedestal Table"";513.024;3;0.2;12.8256
3498;CA-2013-107328;09/08/2013;16/08/2013;"Standard Class";CA-12055;"Cathy Armstrong";"Home Office";"United States";"Los Angeles";California;90036;West;OFF-AP-10004487;"Office Supplies";Appliances;"Kensington 4 Outlet MasterPiece Compact Power Control Center";487.92;6;0.3;136.6176
3505;CA-2013-150945;19/12/2013;21/12/2013;"Second Class";JK-16120;"Julie Kriz";"Home Office";"United States";"New York City";"New York";10009;East;OFF-ST-10003716;"Office Supplies";Storage;"Tennsco Double-Tier Lockers";900.08;4;0.3;117.0104
3511;CA-2011-166863;20/06/2011;24/06/2011;"Standard Class";SC-20020;"Sam Craven";Consumer;"United States";Plano;Texas;75023;Central;TEC-MA-10001972;Technology;Machines;"Okidata C331dn Printer";418.8;2;0.4;-97.72
3512;CA-2011-166863;20/06/2011;24/06/2011;"Standard Class";SC-20020;"Sam Craven";Consumer;"United States";Plano;Texas;75023;Central;OFF-ST-10004123;"Office Supplies";Storage;"Safco Industrial Wire Shelving System";509.488;7;0.3;-127.372
3513;CA-2014-140326;05/09/2014;07/09/2014;"First Class";HW-14935;"Helen Wasserman";Corporate;"United States";Chicago;Illinois;60653;Central;FUR-BO-10000112;Furniture;Bookcases;"Bush Birmingham Collection Bookcase, Dark Cherry";825.174;9;0.3;-117.882
3519;US-2013-113649;10/08/2013;13/08/2013;"First Class";HA-14920;"Helen Andreada";Consumer;"United States";Fayetteville;"North Carolina";28314;South;OFF-AP-10002518;"Office Supplies";Appliances;"Kensington 7 Outlet MasterPiece Power Center";569.536;4;0.3;64.0728
3520;CA-2012-124975;22/06/2012;25/06/2012;"First Class";MG-17875;"Michael Grace";"Home Office";"United States";Aurora;Illinois;60505;Central;FUR-TA-10002645;Furniture;Tables;"Hon Rectangular Conference Tables";796.425;7;0.5;-525.6405
3523;CA-2013-114482;22/11/2013;26/11/2013;"Second Class";DM-13345;"Denise Monton";Corporate;"United States";"Des Moines";Iowa;50315;Central;TEC-PH-10001580;Technology;Phones;"Logitech Mobile Speakerphone P710e - speaker phone";404.94;3;0;109.3338
3525;CA-2013-132731;25/11/2013;29/11/2013;"Standard Class";GA-14515;"George Ashbrook";Consumer;"United States";Dallas;Texas;75081;Central;TEC-PH-10004120;Technology;Phones;"AT&T 1080 Phone";657.552;6;0.2;49.3164
3526;CA-2014-148922;11/12/2014;16/12/2014;"Second Class";SU-20665;"Stephanie Ulpright";"Home Office";"United States";Jackson;Mississippi;39212;South;TEC-AC-10001838;Technology;Accessories;"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset";599.97;3;0;257.9871
3533;CA-2011-110849;18/04/2011;23/04/2011;"Standard Class";JL-15835;"John Lee";Consumer;"United States";"Los Angeles";California;90049;West;TEC-MA-10002859;Technology;Machines;"Ativa MDM8000 8-Sheet Micro-Cut Shredder";287.968;4;0.2;97.1892
3552;CA-2013-152555;30/03/2013;03/04/2013;"Second Class";ME-17320;"Maria Etezadi";"Home Office";"United States";Chicago;Illinois;60653;Central;FUR-CH-10002965;Furniture;Chairs;"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black";844.116;6;0.3;-36.1764
3553;CA-2013-152555;30/03/2013;03/04/2013;"Second Class";ME-17320;"Maria Etezadi";"Home Office";"United States";Chicago;Illinois;60653;Central;TEC-PH-10001254;Technology;Phones;"Jabra BIZ 2300 Duo QD Duo Corded Headset";812.736;8;0.2;60.9552
3555;CA-2011-120838;23/03/2011;26/03/2011;"Second Class";PO-18865;"Patrick O'Donnell";Consumer;"United States";"Los Angeles";California;90036;West;OFF-ST-10000585;"Office Supplies";Storage;"Economy Rollaway Files";330.4;2;0.3;85.904
3556;CA-2011-120838;23/03/2011;26/03/2011;"Second Class";PO-18865;"Patrick O'Donnell";Consumer;"United States";"Los Angeles";California;90036;West;TEC-PH-10003484;Technology;Phones;"Ooma Telo VoIP Home Phone System";604.752;6;0.2;37.797
3560;CA-2014-152737;08/11/2014;13/11/2014;"Standard Class";TS-21505;"Tony Sayre";Consumer;"United States";"San Francisco";California;94122;West;TEC-AC-10004975;Technology;Accessories;"Plantronics Audio 995 Wireless Stereo Headset";439.8;4;0;145.134
3567;CA-2014-103877;08/09/2014;15/09/2014;"Standard Class";RD-19660;"Robert Dilbeck";"Home Office";"United States";Independence;Missouri;64055;Central;OFF-BI-10003650;"Office Supplies";Binders;"GBC DocuBind 300 Electric Binding Machine";1577.94;3;0.3;757.4112
3570;CA-2014-168109;04/07/2014;04/07/2014;"Same Day";JK-15640;"Jim Kriz";"Home Office";"United States";Seattle;Washington;98105;West;TEC-MA-10001148;Technology;Machines;"Okidata MB491 Multifunction Printer";2395.2;6;0.2;209.58
3571;CA-2014-168109;04/07/2014;04/07/2014;"Same Day";JK-15640;"Jim Kriz";"Home Office";"United States";Seattle;Washington;98105;West;TEC-AC-10002049;Technology;Accessories;"Plantronics Savi W720 Multi-Device Wireless Headset System";1687.8;4;0;742.632
3581;CA-2013-104157;26/07/2013;30/07/2013;"Standard Class";MT-17815;"Meg Tillman";Consumer;"United States";Jackson;Mississippi;39212;South;FUR-TA-10004915;Furniture;Tables;"Office Impressions End Table, 20-1/2"H x 24""W x 20""D"";2430.08;8;0;388.8128
3584;CA-2012-121650;10/12/2012;16/12/2012;"Standard Class";KD-16495;"Keith Dawkins";Corporate;"United States";Jackson;Michigan;49201;Central;FUR-TA-10003569;Furniture;Tables;"Bretford CR8500 Series Meeting Room Furniture";801.96;3;0;200.49
3588;CA-2014-121839;25/09/2014;29/09/2014;"Standard Class";MH-18115;"Mick Hernandez";"Home Office";"United States";Lancaster;Ohio;43130;East;TEC-PH-10002885;Technology;Phones;"Apple iPhone 5";1169.694;3;0.4;-253.4337
3589;CA-2014-158729;20/12/2014;22/12/2014;"First Class";AC-10450;"Amy Cox";Consumer;"United States";Lafayette;Louisiana;70506;South;OFF-SU-10002881;"Office Supplies";Supplies;"Martin Yale Chadless Opener Electric Letter Opener";1665.62;3;0.3;33.3124
3591;CA-2014-146535;25/11/2014;01/12/2014;"Standard Class";FM-14290;"Frank Merwin";"Home Office";"United States";Richmond;Kentucky;40475;South;OFF-ST-10001526;"Office Supplies";Storage;"Iceberg Mobile Mega Data/Printer Cart ";1443.96;12;0.3;375.4296
3593;CA-2013-108434;06/12/2013;08/12/2013;"Second Class";JG-15160;"James Galang";Consumer;"United States";"New York City";"New York";10024;East;OFF-ST-10002615;"Office Supplies";Storage;"Dual Level, Single-Width Filing Carts";465.18;3;0.3;120.9468
3601;CA-2014-138310;27/06/2014;01/07/2014;"Standard Class";NP-18700;"Nora Preis";Consumer;"United States";Denver;Colorado;80219;West;TEC-AC-10001990;Technology;Accessories;"Kensington Orbit Wireless Mobile Trackball for PC and Mac";431.928;9;0.2;64.7892
3603;CA-2011-159835;17/11/2011;24/11/2011;"Standard Class";RB-19330;"Randy Bradley";Consumer;"United States";Philadelphia;Pennsylvania;19143;East;FUR-CH-10004997;Furniture;Chairs;"Hon Every-Day Series Multi-Task Chairs";657.93;5;0.3;-93.99
3604;CA-2014-112956;22/08/2014;28/08/2014;"Standard Class";TH-21550;"Tracy Hopkins";"Home Office";"United States";Columbia;Maryland;21044;East;OFF-PA-10000357;"Office Supplies";Paper;"Xerox 1888";277.4;5;0.3;133.152
3615;CA-2014-112529;20/11/2014;22/11/2014;"First Class";SC-20770;"Stewart Carmichael";Corporate;"United States";"San Antonio";Texas;78207;Central;FUR-TA-10002622;Furniture;Tables;"Bush Andora Conference Table, Maple/Graphite Gray Finish";718.116;6;0.3;-71.8116
3618;CA-2014-141929;05/09/2014;09/09/2014;"Standard Class";RA-19285;"Ralph Arnett";Consumer;"United States";"Los Angeles";California;90004;West;OFF-BI-10004632;"Office Supplies";Binders;"Ibico Hi-Tech Manual Binding System";487.984;2;0.3;152.495
3625;CA-2014-113530;20/05/2014;22/05/2014;"Second Class";BC-11125;"Becky Castell";"Home Office";"United States";"San Francisco";California;94109;West;FUR-CH-10002647;Furniture;Chairs;"Situations Contoured Folding Chairs, 4/Set";681.408;12;0.2;42.588
3629;CA-2011-169726;09/08/2011;13/08/2011;"Standard Class";JH-15985;"Joseph Holt";Consumer;"United States";Seattle;Washington;98103;West;OFF-BI-10004600;"Office Supplies";Binders;"Ibico Ibimaster 300 Manual Binding System";2060.744;7;0.3;643.9825
3633;CA-2014-132178;04/05/2014;09/05/2014;"Second Class";DB-12970;"Darren Budd";Corporate;"United States";"Los Angeles";California;90004;West;OFF-ST-10000025;"Office Supplies";Storage;"Fellowes Stor/Drawer Steel Plus Storage Drawers";763.44;8;0.3;45.8064
3638;CA-2013-145177;11/11/2013;15/11/2013;"Standard Class";PP-18955;"Paul Prost";"Home Office";"United States";Springfield;Ohio;45503;East;OFF-AP-10002457;"Office Supplies";Appliances;"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red";334.88;4;0.3;29.302
3643;CA-2011-156594;20/12/2011;23/12/2011;"Second Class";MC-17845;"Michael Chen";Consumer;"United States";"Los Angeles";California;90008;West;OFF-BI-10004632;"Office Supplies";Binders;"Ibico Hi-Tech Manual Binding System";487.984;2;0.3;152.495
3655;CA-2014-133004;01/09/2014;06/09/2014;"Standard Class";AJ-10945;"Ashley Jarboe";Consumer;"United States";Lawrence;Indiana;46226;Central;OFF-AP-10002439;"Office Supplies";Appliances;"Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge";638.73;9;0.3;166.0698
3662;CA-2013-155005;14/06/2013;16/06/2013;"Second Class";SC-20050;"Sample Company A";"Home Office";"United States";Jackson;Michigan;49201;Central;TEC-PH-10003484;Technology;Phones;"Ooma Telo VoIP Home Phone System";377.97;3;0;94.4925
3663;US-2014-129777;04/07/2014;10/07/2014;"Standard Class";FM-14290;"Frank Merwin";"Home Office";"United States";Quincy;Massachusetts;2169;East;TEC-AC-10003590;Technology;Accessories;"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem";258.9;10;0;93.204
3679;CA-2012-132626;09/07/2012;14/07/2012;"Standard Class";BT-11680;"Brian Thompson";Consumer;"United States";Clinton;Maryland;20735;East;TEC-MA-10002428;Technology;Machines;"Fellowes Powershred HS-440 4-Sheet High Security Shredder";464.97;3;0;209.2365
3692;US-2012-131359;30/10/2012;02/11/2012;"Second Class";FA-14230;"Frank Atkinson";Corporate;"United States";Denver;Colorado;80219;West;TEC-CO-10001571;Technology;Copiers;"Sharp 1540cs Digital Laser Copier";439.992;1;0.2;164.997
3705;CA-2012-104941;13/06/2012;19/06/2012;"Standard Class";DH-13075;"Dave Hallsten";Corporate;"United States";Decatur;Alabama;35601;South;TEC-CO-10004202;Technology;Copiers;"Brother DCP1000 Digital 3 in 1 Multifunction Machine";899.97;3;0;314.9895
3711;CA-2014-113670;16/10/2014;18/10/2014;"First Class";RS-19765;"Roland Schwarz";Corporate;"United States";"Los Angeles";California;90045;West;FUR-TA-10001705;Furniture;Tables;"Bush Advantage Collection Round Conference Table";510.24;3;0.2;6.378
3716;CA-2011-135608;08/12/2011;10/12/2011;"Second Class";JK-15625;"Jim Karlsson";Consumer;"United States";Olympia;Washington;98502;West;FUR-CH-10002602;Furniture;Chairs;"DMI Arturo Collection Mission-style Design Wood Chair";603.92;5;0.2;45.294
3719;CA-2013-142370;20/09/2013;24/09/2013;"Standard Class";TP-21130;"Theone Pippenger";Consumer;"United States";Columbus;Georgia;31907;South;TEC-AC-10002926;Technology;Accessories;"Logitech Wireless Marathon Mouse M705";249.95;5;0;107.4785
3724;US-2011-169789;30/12/2011;04/01/2012;"Standard Class";MF-17665;"Maureen Fritzler";Corporate;"United States";Phoenix;Arizona;85023;West;OFF-BI-10004600;"Office Supplies";Binders;"Ibico Ibimaster 300 Manual Binding System";551.985;5;0.3;-459.9875
3727;CA-2013-165169;06/06/2013;12/06/2013;"Standard Class";JL-15235;"Janet Lee";Consumer;"United States";Newark;Delaware;19711;East;OFF-ST-10001496;"Office Supplies";Storage;"Standard Rollaway File with Lock";360.38;2;0.3;93.6988
3731;CA-2012-109575;18/09/2012;23/09/2012;"Standard Class";KH-16630;"Ken Heidel";Corporate;"United States";Clinton;Maryland;20735;East;OFF-ST-10004123;"Office Supplies";Storage;"Safco Industrial Wire Shelving System";636.86;7;0.3;0
3732;CA-2012-109575;18/09/2012;23/09/2012;"Standard Class";KH-16630;"Ken Heidel";Corporate;"United States";Clinton;Maryland;20735;East;TEC-PH-10000730;Technology;Phones;"Samsung Galaxy S4 Active";499.99;1;0;129.9974
3733;CA-2012-109575;18/09/2012;23/09/2012;"Standard Class";KH-16630;"Ken Heidel";Corporate;"United States";Clinton;Maryland;20735;East;TEC-PH-10000895;Technology;Phones;"Polycom VVX 310 VoIP phone";1259.93;7;0;327.5818
3747;CA-2013-149979;24/09/2013;29/09/2013;"Second Class";RA-19915;"Russell Applegate";Consumer;"United States";Columbus;Georgia;31907;South;FUR-CH-10002084;Furniture;Chairs;"Hon Mobius Operator's Chair";368.97;3;0;81.1734
3749;CA-2014-161956;28/08/2014;30/08/2014;"Second Class";DR-12880;"Dan Reichenbach";Corporate;"United States";Inglewood;California;90301;West;OFF-AP-10001242;"Office Supplies";Appliances;"APC 7 Outlet Network SurgeArrest Surge Protector";321.92;4;0.3;96.576
3750;CA-2014-161956;28/08/2014;30/08/2014;"Second Class";DR-12880;"Dan Reichenbach";Corporate;"United States";Inglewood;California;90301;West;TEC-CO-10001571;Technology;Copiers;"Sharp 1540cs Digital Laser Copier";879.984;3;0.2;329.994
3754;CA-2014-161956;28/08/2014;30/08/2014;"Second Class";DR-12880;"Dan Reichenbach";Corporate;"United States";Inglewood;California;90301;West;OFF-BI-10003650;"Office Supplies";Binders;"GBC DocuBind 300 Electric Binding Machine";841.568;3;0.3;294.5488
3755;CA-2014-161956;28/08/2014;30/08/2014;"Second Class";DR-12880;"Dan Reichenbach";Corporate;"United States";Inglewood;California;90301;West;OFF-ST-10001370;"Office Supplies";Storage;"Sensible Storage WireTech Storage Systems";354.9;5;0.3;17.745
